0	0.00140381
36	0.000457764
72	-0.000152588
108	-0.000701904
144	-0.000732422
180	0.000305176
216	0.00137329
252	0.000976563
288	0.000183105
324	-0.000946045
360	-0.00180054
396	-0.00219727
432	-0.00180054
468	-0.000366211
504	0.00106812
540	0.00167847
576	0.00183105
612	0.000762939
648	-0.000579834
684	-0.0017395
720	-0.0022583
756	-0.00149536
792	-0.000366211
828	3.05176e-005
864	0.000427246
900	0.000549316
936	-0.00012207
972	-0.000946045
1008	-0.00140381
1044	-0.00112915
1080	0.000518799
1116	0.00186157
1152	0.00259399
1188	0.00265503
1224	0.00186157
1260	0.000793457
1296	-6.10352e-005
1332	-0.000274658
1368	0
1404	0.00131226
1440	0.000946045
1476	0.000518799
1512	-0.00180054
1548	0.00167847
1584	-0.0072937
1620	-0.00149536
1656	0.000518799
1692	-0.000946045
1728	0.00140381
1764	0.00302124
1800	-0.00216675
1836	-0.00933838
1872	0.0377808
1908	-0.0131836
1944	-0.0520935
1980	0.0480652
2016	-0.000976563
2052	-0.00363159
2088	-0.0796204
2124	0.0725098
2160	0.000976563
2196	0.00158691
2232	-0.0526123
2268	0.0540466
2304	0.0151367
2340	0.000793457
2376	-0.0283508
2412	0.0106812
2448	0.0346069
2484	-0.000915527
2520	-0.020813
2556	-0.0269775
2592	0.0525513
2628	0.00491333
2664	-0.0229492
2700	-0.0729065
2736	0.068512
2772	-6.10352e-005
2808	-0.0292053
2844	-0.0960693
2880	0.0892334
2916	0.0020752
2952	-0.0289917
2988	-0.0965881
3024	0.105347
3060	0.00012207
3096	-0.0291138
3132	-0.0818481
3168	0.103363
3204	0.00460815
3240	-0.0279541
3276	-0.0794067
3312	0.0714722
3348	0.016449
3384	-0.0276489
3420	-0.08078
3456	0.0789795
3492	0.0289917
3528	-0.0306702
3564	-0.053772
3600	0.0603027
3636	0.036438
3672	-0.0238953
3708	-0.0821533
3744	0.0759888
3780	0.0310364
3816	-0.0144043
3852	-0.0783691
3888	0.043457
3924	0.059906
3960	-0.0130005
3996	-0.0731506
4032	0.0202332
4068	0.0680542
4104	-0.00411987
4140	-0.0617676
4176	-0.0198059
4212	0.0831909
4248	0.00457764
4284	-0.0591125
4320	-0.0496826
4356	0.0793457
4392	0.019165
4428	-0.0514832
4464	-0.0387268
4500	0.0656738
4536	0.0403137
4572	-0.0466309
4608	-0.0529785
4644	0.0323486
4680	0.0635681
4716	-0.023407
4752	-0.0579224
4788	-0.000762939
4824	0.0591125
4860	0.0121765
4896	-0.0533142
4932	-0.015625
4968	0.0380249
5004	0.0359497
5040	-0.0393677
5076	-0.0239258
5112	-0.00228882
5148	0.0410767
5184	-0.00476074
5220	-0.0317383
5256	-0.00619507
5292	-0.000793457
5328	0.0295715
5364	-0.00274658
5400	-0.0143433
5436	-0.0136414
5472	0.0131531
5508	0.0267639
5544	-0.00765991
5580	-0.0222778
5616	-0.0201111
5652	0.0320129
5688	0.0244141
5724	-0.0270081
5760	-0.0277405
5796	-0.00985718
5832	0.0523987
5868	0.00744629
5904	-0.0406799
5940	-0.0180664
5976	0.0179749
6012	0.0375977
6048	-0.0184021
6084	-0.0344238
6120	-0.00869751
6156	0.0414124
6192	0.0170288
6228	-0.0294495
6264	-0.0163269
6300	0.0015564
6336	0.044281
