0	0.00140381
1	0.00140381
2	0.00143433
3	0.00128174
4	0.00137329
5	0.00119019
6	0.00131226
7	0.00109863
8	0.00125122
9	0.00125122
10	0.00112915
11	0.00125122
12	0.00106812
13	0.00119019
14	0.000976563
15	0.00112915
16	0.0010376
17	0.00106812
18	0.00112915
19	0.0010376
20	0.00106812
21	0.00100708
22	0.00109863
23	0.00106812
24	0.0010376
25	0.00109863
26	0.00106812
27	0.000946045
28	0.00106812
29	0.00088501
30	0.00088501
31	0.000823975
32	0.000762939
33	0.000732422
34	0.000610352
35	0.000549316
36	0.000457764
37	0.000518799
38	0.000213623
39	0.000488281
40	0.000183105
41	0.000427246
42	0.000305176
43	0.000396729
44	0.000335693
45	0.000396729
46	0.000305176
47	0.000457764
48	0.000427246
49	0.000518799
50	0.000396729
51	0.000488281
52	0.000488281
53	0.000396729
54	0.000335693
55	0.000213623
56	0.000427246
57	0.000213623
58	0.000274658
59	0.000152588
60	0.000183105
61	6.10352e-005
62	0.00012207
63	3.05176e-005
64	0.000305176
65	-0.00012207
66	0.000213623
67	0
68	0.000152588
69	-0.000183105
70	-6.10352e-005
71	-0.000152588
72	-0.000152588
73	-0.000213623
74	-0.000274658
75	-0.000152588
76	-0.000396729
77	-0.000274658
78	-0.000396729
79	-0.000366211
80	-0.000274658
81	-0.000366211
82	-0.000396729
83	-0.000427246
84	-0.000274658
85	-0.000457764
86	-0.000244141
87	-0.000427246
88	-0.000457764
89	-0.000518799
90	-0.000488281
91	-0.000457764
92	-0.000335693
93	-0.000457764
94	-0.000457764
95	-0.000518799
96	-0.000549316
97	-0.000579834
98	-0.000671387
99	-0.000732422
100	-0.000671387
101	-0.000854492
102	-0.000854492
103	-0.000823975
104	-0.000976563
105	-0.000762939
106	-0.000854492
107	-0.000762939
108	-0.000701904
109	-0.000854492
110	-0.000701904
111	-0.000823975
112	-0.000793457
113	-0.000823975
114	-0.000579834
115	-0.000976563
116	-0.000793457
117	-0.00088501
118	-0.000793457
119	-0.000854492
120	-0.000823975
121	-0.000732422
122	-0.00088501
123	-0.000823975
124	-0.000732422
125	-0.000793457
126	-0.000732422
127	-0.000946045
128	-0.000610352
129	-0.000793457
130	-0.000640869
131	-0.000671387
132	-0.000671387
133	-0.000579834
134	-0.000701904
135	-0.000488281
136	-0.000457764
137	-0.000579834
138	-0.000457764
139	-0.000457764
140	-0.000488281
141	-0.000701904
142	-0.000671387
143	-0.000640869
144	-0.000732422
145	-0.000732422
146	-0.000610352
147	-0.000854492
148	-0.000671387
149	-0.000701904
150	-0.000732422
151	-0.000640869
152	-0.000671387
153	-0.000427246
154	-0.000518799
155	-0.000427246
156	-0.000427246
157	-0.000305176
158	-0.000274658
159	-0.000183105
160	-0.000244141
161	-0.000183105
162	-0.000152588
163	-0.000213623
164	-0.00012207
165	-0.000152588
166	-0.00012207
167	-0.000213623
168	-9.15527e-005
169	-0.00012207
170	-0.000152588
171	0
172	-3.05176e-005
173	0.000152588
174	0
175	3.05176e-005
176	0.00012207
177	9.15527e-005
178	0.000274658
179	0.000244141
180	0.000305176
181	0.000305176
182	0.000335693
183	0.000396729
184	0.000488281
185	0.000335693
186	0.000457764
187	0.000396729
188	0.000549316
189	0.000549316
190	0.000640869
191	0.000579834
192	0.000701904
193	0.000793457
194	0.000732422
195	0.000946045
196	0.000976563
197	0.0010376
198	0.00109863
199	0.000976563
200	0.00119019
201	0.000976563
202	0.00125122
203	0.00100708
204	0.00125122
205	0.0012207
206	0.00119019
207	0.00128174
208	0.00109863
209	0.00112915
210	0.00106812
211	0.00128174
212	0.00134277
213	0.00115967
214	0.0012207
215	0.0012207
216	0.00137329
217	0.00134277
218	0.00134277
219	0.00134277
220	0.00146484
221	0.00143433
222	0.00140381
223	0.00137329
224	0.00137329
225	0.00134277
226	0.00119019
227	0.00137329
228	0.0012207
229	0.00134277
230	0.00125122
231	0.0012207
232	0.00131226
233	0.00125122
234	0.00134277
235	0.00128174
236	0.00115967
237	0.00140381
238	0.0012207
239	0.00131226
240	0.00119019
241	0.00134277
242	0.0012207
243	0.00134277
244	0.0012207
245	0.00125122
246	0.00112915
247	0.0012207
248	0.00115967
249	0.00112915
250	0.00119019
251	0.00100708
252	0.000976563
253	0.000946045
254	0.000946045
255	0.000854492
256	0.000854492
257	0.000854492
258	0.000610352
259	0.000854492
260	0.000671387
261	0.000793457
262	0.000701904
263	0.000823975
264	0.000701904
265	0.000793457
266	0.000671387
