0	0.00140381
6	0.00131226
12	0.00106812
18	0.00112915
24	0.0010376
30	0.00088501
36	0.000457764
42	0.000305176
48	0.000427246
54	0.000335693
60	0.000183105
66	0.000213623
72	-0.000152588
78	-0.000396729
84	-0.000274658
90	-0.000488281
96	-0.000549316
102	-0.000854492
108	-0.000701904
114	-0.000579834
120	-0.000823975
126	-0.000732422
132	-0.000671387
138	-0.000457764
144	-0.000732422
150	-0.000732422
156	-0.000427246
162	-0.000152588
168	-9.15527e-005
174	0
180	0.000305176
186	0.000457764
192	0.000701904
198	0.00109863
204	0.00125122
210	0.00106812
216	0.00137329
222	0.00140381
228	0.0012207
234	0.00134277
240	0.00119019
246	0.00112915
252	0.000976563
258	0.000610352
264	0.000701904
270	0.000671387
276	0.000488281
282	0.000183105
288	0.000183105
294	-9.15527e-005
300	-0.000488281
306	-0.000518799
312	-0.000671387
318	-0.000762939
324	-0.000946045
330	-0.00106812
336	-0.00131226
342	-0.00137329
348	-0.00125122
354	-0.00134277
360	-0.00180054
366	-0.00210571
372	-0.00192261
378	-0.00189209
384	-0.00210571
390	-0.0022583
396	-0.00219727
402	-0.00216675
408	-0.00210571
414	-0.0020752
420	-0.00186157
426	-0.00183105
432	-0.00180054
438	-0.00146484
444	-0.00112915
450	-0.00106812
456	-0.000823975
462	-0.000274658
468	-0.000366211
474	-0.000152588
480	3.05176e-005
486	0.000488281
492	0.000732422
498	0.00100708
504	0.00106812
510	0.00131226
516	0.00128174
522	0.0015564
528	0.00158691
534	0.00170898
540	0.00167847
546	0.00158691
552	0.00180054
558	0.00167847
564	0.00180054
570	0.00183105
576	0.00183105
582	0.0017395
588	0.00149536
594	0.00146484
600	0.00131226
606	0.0010376
612	0.000762939
618	0.000518799
624	3.05176e-005
630	-9.15527e-005
636	-0.00012207
642	-0.000274658
648	-0.000579834
654	-0.000793457
660	-0.00100708
666	-0.00128174
672	-0.00149536
678	-0.00149536
684	-0.0017395
690	-0.0020752
696	-0.00219727
702	-0.00219727
708	-0.00195313
714	-0.00213623
720	-0.0022583
726	-0.00222778
732	-0.00213623
738	-0.0020752
744	-0.00177002
750	-0.00161743
756	-0.00149536
762	-0.00152588
768	-0.0012207
774	-0.0010376
780	-0.00100708
786	-0.000762939
792	-0.000366211
798	-0.000427246
804	-0.000427246
810	-0.000213623
816	-6.10352e-005
822	0
828	3.05176e-005
834	3.05176e-005
840	0.000183105
846	9.15527e-005
852	3.05176e-005
858	0.000213623
864	0.000427246
870	0.000366211
876	0.000366211
882	0.000366211
888	0.000427246
894	0.000305176
900	0.000549316
906	0.000427246
912	0.000183105
918	6.10352e-005
924	9.15527e-005
930	0.00012207
936	-0.00012207
942	-0.000396729
948	-0.000427246
954	-0.000610352
960	-0.000762939
966	-0.000732422
972	-0.000946045
978	-0.00112915
984	-0.00131226
990	-0.00134277
996	-0.00140381
1002	-0.00137329
1008	-0.00140381
1014	-0.00134277
1020	-0.00149536
1026	-0.0015564
1032	-0.00152588
1038	-0.00106812
1044	-0.00112915
1050	-0.000701904
1056	-0.000732422
1062	-0.000671387
